isbn,titulo,Autor,precio,link,categoria
9788494524257,Una Nueva Linea De Entrenamiento. Avance Tecnologico Al Servicio Del Futbol,"MATABOSH, MARTI",28638,https://www.antartica.cl/una-nueva-linea-de-entrenamiento-avance-tecnologico-al-servicio-del-futbol-9788494524257.html,Entretencion y manualidades
9788499882420,Tranquilos Y Atentos Como Una Rana,"SNEL, ELINE",15500,https://www.antartica.cl/tranquilos-y-atentos-como-una-rana-9788499882420.html,Entretencion y manualidades
9783836556255,The World Of Ornamentt. Biblioteca Universal,"RACINET, A.",31800,https://www.antartica.cl/the-world-of-ornamentt-biblioteca-universal-9783836556255.html,Entretencion y manualidades
9781405394406,The Motorbike Book,DORLING KINDERSLEY,33992,https://www.antartica.cl/the-motorbike-book-9781405394406.html,Entretencion y manualidades
9780789212238,The Grand Cascapedia River: Volume Two: A History,"CARMICHAEL, HOAGY B",84992,https://www.antartica.cl/the-grand-cascapedia-river-volume-two-a-history-9780789212238.html,Entretencion y manualidades
9780789212221,The Grand Cascapedia River: Volume One: A History,"CARMICHAEL, HOAGY B",59492,https://www.antartica.cl/the-grand-cascapedia-river-volume-one-a-history-9780789212221.html,Entretencion y manualidades
9780393048766,The Encyclopedia Of Yacht Designers,"DEL SOL, LUCIA",59996,https://www.antartica.cl/the-encyclopedia-of-yacht-designers-9780393048766.html,Entretencion y manualidades
9781405361781,The Complete Fishing Manual,DORLING KINDERSLEY,21242,https://www.antartica.cl/the-complete-fishing-manual-9781405361781.html,Entretencion y manualidades
9789871195084,Telar Artesanal,"ABUD, LEDA",7910,https://www.antartica.cl/telar-artesanal-9789871195084.html,Entretencion y manualidades
9788430593859,Sistemas De Seguridad Para Niños (Bricolaje),"HAUSLER, ULLA",8070,https://www.antartica.cl/sistemas-de-seguridad-para-ninos-bricolaje-9788430593859.html,Entretencion y manualidades
9788480192910,Shiatsu + Stretching,"NAMIKOSHI, TORU",17000,https://www.antartica.cl/shiatsu--stretching-9788480192910.html,Entretencion y manualidades
